Drought_Label,MAI,NAME_2,NDVI,NDWI,SPI,date,Rainfall_norm,LST_norm
0.0,0.1456500093615512,Ahmadnagar,0.1272032669522432,-0.1233653246772739,-0.7257268511430173,2021-06-01,0.08261797779064611,0.4876264454850945
0.0,0.1741717387004459,Amravati,0.0733714966079038,-0.0715844461177252,0.1286679913374122,2021-06-01,0.17065571154011672,0.6404236735426945
0.0,0.1764441509290345,Bid,0.1079743268890285,-0.104651291316465,-0.4290666315262114,2021-06-01,0.11318615555827019,0.5236899290860937
0.0,0.2949988473543135,Chandrapur,0.1160722431508848,-0.1060763383737127,0.2451521807472526,2021-06-01,0.18265836364358096,0.6140228819002684
0.0,0.1589276352032322,Dhule,0.1234329329240204,-0.1407202382131856,-0.6502347121104324,2021-06-01,0.09039676636225348,0.6371554942473192
0.0,0.1692784460381497,Jalgaon,0.1219426316552875,-0.1270289887585397,-0.5802486579624347,2021-06-01,0.09760820221709908,0.6540750426377699
1.9997753991013067,0.5555907951820558,Sindhudurg,0.0740061383427997,-0.0649708695848907,3.637295515850825,2021-06-01,0.5321883431421783,0.12066442502672992
0.0,0.1712041400559364,Latur,0.0999345864657629,-0.0955103780968266,-0.3442729914146658,2021-06-01,0.12192338048125367,0.5980290754959479
0.0,0.0905191325422336,Akola,0.04515546007246,-0.0444381343242387,-0.131132406003984,2021-06-01,0.14388560822026553,0.6342637444524699
0.0,0.1416147719438892,Aurangabad,0.0965637512182809,-0.0989652070733919,-0.4957825070589406,2021-06-01,0.10631168231126253,0.5349256277646932
0.0,0.2818928259306121,Bhandara,0.1281451300446874,-0.1175882509865521,0.0296976933923191,2021-06-01,0.16045770904012424,0.7633347432614845
0.0,0.1045535977984186,Buldana,0.0574645802073846,-0.0591182706156772,-0.258325752805977,2021-06-01,0.13077947339394838,0.6115811365638348
0.0,0.2304994889200085,Garhchiroli,0.126165627274837,-0.1121052748009234,-0.2707178901940902,2021-06-01,0.1295025746608113,0.5555818823855827
0.0,0.215638616186649,Gondiya,0.1149433338962564,-0.1063733522316623,-0.2003657703476548,2021-06-01,0.13675173030619317,0.67898230430399
0.0,0.2023041077495447,Hingoli,0.0830268999513437,-0.080690071615167,0.1620567729696789,2021-06-01,0.17409612634766342,0.5542964036615821
0.0,0.1317567571517053,Jalna,0.0736917872154094,-0.077067287139244,-0.2636747901489192,2021-06-01,0.1302283030193166,0.5984204814037446
